Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1974","1974","1000 USD","577","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1974","1974","t","71790","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1974","1974","1000 USD","69010","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1975","1975","t","4472","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1975","1975","1000 USD","4663","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1975","1975","t","109789","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1975","1975","1000 USD","111862","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1976","1976","t","1621","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1976","1976","1000 USD","1560","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1976","1976","t","141735","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1976","1976","1000 USD","125809","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1977","1977","t","1873","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1977","1977","1000 USD","1933","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1977","1977","t","161036","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1977","1977","1000 USD","120364","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1978","1978","t","856","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1978","1978","1000 USD","1007","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1978","1978","t","144651","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1978","1978","1000 USD","110365","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1979","1979","t","563","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1979","1979","1000 USD","812","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1979","1979","t","167199","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1979","1979","1000 USD","127606","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1980","1980","t","90","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1980","1980","1000 USD","286","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1980","1980","t","130640","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1980","1980","1000 USD","130081","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1981","1981","t","316","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1981","1981","1000 USD","456","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1981","1981","t","122652","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1981","1981","1000 USD","151597","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1982","1982","t","426","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1982","1982","1000 USD","643","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1982","1982","t","80246","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1982","1982","1000 USD","96427","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1983","1983","t","461","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1983","1983","1000 USD","655","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1983","1983","t","86695","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1983","1983","1000 USD","106640","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1984","1984","t","249","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1984","1984","1000 USD","341","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1984","1984","t","207793","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1984","1984","1000 USD","186857","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1985","1985","t","849","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1985","1985","1000 USD","1491","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1985","1985","t","201270","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1985","1985","1000 USD","150830","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1986","1986","t","554","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1986","1986","1000 USD","564","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1986","1986","t","132341","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1986","1986","1000 USD","162813","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1987","1987","t","812","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1987","1987","1000 USD","1740","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1987","1987","t","118699","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1987","1987","1000 USD","175283","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1988","1988","t","5577","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22212","Skim milk and whey powder","1988","1988","1000 USD","7331","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22212","Skim milk and whey powder","1988","1988","t","79799","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22212","Skim milk and whey powder","1988","1988","1000 USD","141139","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22212","Skim milk and whey powder","1989","1989","t","806","A","Official figure",""
