DATAFLOW,LAST UPDATE,freq,month,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2016,1580,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2017,1598.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2018,1623.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2019,1650.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2020,1646.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2021,1697.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2022,1820.95,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2023,1757.76,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2024,1741.91,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Poland,2025,1787.59,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2016,388.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2017,396.99,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2018,385.92,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2019,429.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2020,416.98,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2021,430.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2022,421.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2023,408.51,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2024,411.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Portugal,2025,402.68,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2016,313.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2017,303.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2018,297.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2019,304.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2020,274.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2021,270.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2022,266.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2023,248.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2024,248.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Romania,2025,248.8,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2016,256,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2017,256,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2018,242,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2019,245,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2020,242,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2021,220,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2022,202.73,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2023,179.92,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2024,172.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Serbia,2025,184.57,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2016,440.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2017,449.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2018,445.57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2019,432.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2020,443.22,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2021,440.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2022,442.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2023,434,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2024,421.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Sweden,2025,425.57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2016,144.01,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2017,140.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2018,140.92,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2019,142.15,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2020,141.06,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2021,144.54,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2022,135.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2023,131.09,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2024,130.82,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovenia,2025,136.38,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2016,110.66,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2017,104.67,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2018,103.87,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2019,103.11,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2020,106.48,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2021,104.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2022,106.36,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2023,100.65,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2024,96.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Slovakia,2025,78.9,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2016,3518.95,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2017,4266.24,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2018,4463.94,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2019,3786.26,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2020,3742.75,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2021,3730.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2022,3652.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2023,3564.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2024,3692.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Türkiye,2025,3776.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ukraine,2025,342.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),United Kingdom,2016,2925,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),United Kingdom,2017,2929,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),United Kingdom,2018,2843,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),United Kingdom,2019,2834,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2016,37.88,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2017,39.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2018,39.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2019,38.21,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2020,38.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2021,34.91,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2022,32.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2023,32.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Kosovo*,2024,32.05,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2016,37.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2017,44.19,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2018,43.69,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2019,34.97,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2020,26.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2021,21,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2022,12.37,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2023,11.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, 1 to less than 2 years old",Thousand heads (animals),Albania,2024,17,,
