DATAFLOW,LAST UPDATE,freq,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Sweden,2021,37389,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Sweden,2022,33377,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Sweden,2023,23302,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Sweden,2024,18291,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2015,3345,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2016,3648,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2017,3793,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2018,3203,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2019,3252,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2020,2992,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2021,3099,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2022,3185,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2023,2710,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovenia,2024,1884,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2015,503,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2016,438,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2017,158,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2018,547,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2019,642,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2020,1143,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2021,859,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2022,1179,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2023,1212,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Slovakia,2024,1408,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2020,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2021,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2022,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2023,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),Türkiye,2024,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),United Kingdom,2015,29966,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),United Kingdom,2016,31481,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),United Kingdom,2017,39100,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),United Kingdom,2018,37440,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Head (animal),United Kingdom,2019,33959,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Live swine, domestic species",Number,Netherlands,2015,69102,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2015,5743,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2016,5020,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2017,6055,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2018,6249,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2019,7255,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Austria,2020,7709,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2015,606,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2016,1079,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2017,1030,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2018,1523,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2019,1213,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Belgium,2020,1729,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2015,18,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2016,20,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2017,36,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2018,24,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2019,91,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Bulgaria,2020,79,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2015,2390,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2016,2582,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2017,3006,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2018,3252,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2019,3457,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Switzerland,2020,3339,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2015,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Cyprus,2020,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2015,218,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2016,230,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2017,320,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2018,356,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2019,258,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Czechia,2020,247,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Germany,2016,19250,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Germany,2019,16901,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Germany,2020,22106,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2015,6393,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2016,8180,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2017,10630,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2018,14159,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2019,12661,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Denmark,2020,11792,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2015,117,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2016,96,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2017,77,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2018,56,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2019,74,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Estonia,2020,80,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2015,1004,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2016,1005,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2017,975,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2018,958,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2019,1008,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Greece,2020,1004,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2015,917,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2016,2113,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2017,1102,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2018,1084,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2019,2318,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Spain,2020,1558,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,72863,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,94251,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),European Union - 27 countries (from 2020),2016,68573,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),European Union - 27 countries (from 2020),2020,94251,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),European Union - 28 countries (2013-2020),2016,72863,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2015,981,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2016,975,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2017,783,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2018,721,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2019,671,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Finland,2020,880,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2015,8424,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2016,9085,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2017,10341,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2018,12137,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2019,15515,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),France,2020,17357,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2015,274,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2016,206,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2017,335,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2018,1135,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2019,1055,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Croatia,2020,191,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2015,829,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2016,993,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2017,1022,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2018,976,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2019,829,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Hungary,2020,792,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2015,75,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2016,94,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2017,101,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2018,124,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2019,93,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Ireland,2020,84,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Iceland,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Iceland,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Iceland,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Iceland,2020,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Italy,2015,7785,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Italy,2016,9413,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Italy,2017,6518,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Italy,2018,14306,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Italy,2020,14062,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2015,38,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2016,29,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2017,37,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2018,17,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2019,16,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Lithuania,2020,26,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2015,93,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2016,80,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2017,91,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2018,91,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2019,110,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Luxembourg,2020,90,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Latvia,2015,377,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Latvia,2016,379,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Latvia,2017,334,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,"Breeding sows, live weight 50 kg or over",Head (animal),Latvia,2018,268,,
